weekendingdate,jurisdiction,totalconfc19newadm,totalconfc19newadmadult,totalconfc19newadmped,totalconfflunewadm,numconfc19newadmped0to4,numconfc19newadmped5to17,numconfc19newadmadult18to49,numconfc19newadmunk,totalconfflunewadmadult,totalconfflunewadmped,totalconfrsvnewadm,totalconfrsvnewadmadult,totalconfrsvnewadmped,numconfc19newadmadult50to64,numconfc19newadmadult65to74,numconfc19newadmadult75plus,numconfflunewadmped0to4,numconfflunewadmped5to17,numconfflunewadmadult18to49,numconfflunewadmadult50to64,numconfflunewadmadult65to74,numconfflunewadmadult75plus,numconfflunewadmunk,numconfrsvnewadmped0to4,numconfrsvnewadmped5to17,numconfrsvnewadmadult18to49,numconfrsvnewadmadult50to64,numconfrsvnewadmadult65to74,numconfrsvnewadmadult75plus,numconfrsvnewadmunk
2024-11-23,VA,120.0,112.0,8.0,35.0,7.0,1.0,10.0,0.0,30.0,5.0,70.0,21.0,49.0,23.0,29.0,50.0,3.0,2.0,9.0,5.0,8.0,8.0,0.0,37.0,12.0,4.0,7.0,3.0,7.0,0.0
2024-06-01,WY,13.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,
2023-09-09,AZ,272.0,259.0,13.0,8.0,11.0,2.0,32.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-08,DC,101.0,93.0,8.0,,,,31.0,30.0,,,,,,,,,,,,,,,,,,,,,,
2021-02-20,DC,152.0,141.0,11.0,0.0,,,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,DC,10.0,9.0,1.0,8.0,1.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,LA,23.0,22.0,1.0,6.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-05,MN,345.0,316.0,29.0,28.0,11.0,18.0,88.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-08,MN,224.0,214.0,10.0,12.0,5.0,5.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,MN,87.0,82.0,5.0,79.0,2.0,3.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,NJ,395.0,237.0,158.0,21.0,5.0,2.0,21.0,155.0,,,,,,,,,,,,,,,,,,,,,,
2022-02-19,OR,567.0,546.0,21.0,5.0,7.0,11.0,150.0,9.0,,,,,,,,,,,,,,,,,,,,,,
2021-04-17,RI,79.0,77.0,2.0,0.0,,,29.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2021-09-18,SC,2040.0,2008.0,32.0,2.0,,,545.0,9.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-22,VA,413.0,397.0,16.0,,,,65.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-08,VA,246.0,235.0,11.0,556.0,8.0,3.0,22.0,0.0,532.0,22.0,64.0,46.0,18.0,44.0,57.0,112.0,14.0,8.0,78.0,124.0,139.0,191.0,2.0,16.0,2.0,5.0,14.0,12.0,15.0,0.0
2021-10-09,AZ,1197.0,1174.0,23.0,17.0,,,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,AZ,143.0,139.0,4.0,85.0,1.0,3.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2022-01-08,DC,565.0,481.0,84.0,0.0,,,135.0,80.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,DC,25.0,18.0,7.0,96.0,5.0,2.0,2.0,0.0,57.0,36.0,3.0,3.0,0.0,2.0,6.0,8.0,6.0,30.0,14.0,15.0,10.0,18.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2021-11-20,KY,1002.0,990.0,12.0,2.0,,,158.0,324.0,,,,,,,,,,,,,,,,,,,,,,
2020-09-19,LA,770.0,761.0,9.0,0.0,,,161.0,15.0,,,,,,,,,,,,,,,,,,,,,,
2021-09-25,LA,1079.0,1043.0,36.0,6.0,,,270.0,27.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-08,LA,179.0,171.0,8.0,18.0,8.0,0.0,16.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-22,LA,134.0,130.0,4.0,21.0,2.0,2.0,26.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2024-11-23,LA,68.0,61.0,7.0,77.0,7.0,0.0,10.0,0.0,68.0,9.0,88.0,23.0,65.0,12.0,13.0,26.0,7.0,2.0,18.0,10.0,20.0,20.0,0.0,63.0,2.0,6.0,7.0,4.0,6.0,0.0
2020-10-17,MN,471.0,462.0,9.0,,,,94.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2020-11-28,MN,1525.0,1500.0,25.0,1.0,,,242.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-18,MN,1044.0,1017.0,27.0,41.0,,,265.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-25,MN,1013.0,994.0,19.0,69.0,,,297.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-19,MN,87.0,85.0,2.0,38.0,1.0,1.0,9.0,0.0,31.0,7.0,43.0,32.0,11.0,14.0,20.0,42.0,5.0,2.0,7.0,2.0,7.0,15.0,0.0,11.0,0.0,9.0,2.0,6.0,15.0,0.0
2024-04-20,NJ,149.0,138.0,11.0,110.0,1.0,1.0,12.0,10.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-01,OR,55.0,54.0,1.0,321.0,1.0,0.0,6.0,0.0,286.0,35.0,138.0,87.0,51.0,5.0,11.0,32.0,12.0,23.0,56.0,55.0,65.0,110.0,0.0,42.0,9.0,20.0,18.0,19.0,30.0,0.0
2024-03-30,RI,19.0,19.0,0.0,14.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-05-24,RI,4.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-02-17,SC,412.0,400.0,12.0,130.0,6.0,6.0,37.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,AZ,4124.0,4087.0,37.0,9.0,,,769.0,29.0,,,,,,,,,,,,,,,,,,,,,,
2021-09-25,AZ,1315.0,1297.0,18.0,1.0,,,371.0,23.0,,,,,,,,,,,,,,,,,,,,,,
2024-09-28,AZ,152.0,147.0,5.0,14.0,4.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-04-29,KY,145.0,142.0,3.0,4.0,2.0,1.0,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-26,MN,176.0,168.0,8.0,3.0,6.0,2.0,19.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2022-05-28,NJ,1131.0,1088.0,43.0,75.0,20.0,18.0,204.0,91.0,,,,,,,,,,,,,,,,,,,,,,
2024-06-15,RI,13.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-03-26,SC,127.0,124.0,3.0,7.0,2.0,1.0,23.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-16,SC,268.0,263.0,5.0,264.0,4.0,1.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2024-02-24,VA,590.0,540.0,50.0,207.0,21.0,8.0,61.0,26.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-06-05,WY,76.0,73.0,3.0,0.0,,,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-05-13,WY,11.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,AZ,680.0,673.0,7.0,79.0,3.0,4.0,159.0,15.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-12,AZ,152.0,148.0,4.0,9.0,0.0,4.0,17.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-15,KY,1566.0,1553.0,13.0,,,,144.0,118.0,,,,,,,,,,,,,,,,,,,,,,
2021-08-28,KY,4072.0,4043.0,29.0,1.0,,,670.0,911.0,,,,,,,,,,,,,,,,,,,,,,
2022-12-17,LA,428.0,417.0,11.0,180.0,5.0,1.0,44.0,45.0,,,,,,,,,,,,,,,,,,,,,,
2021-09-04,MN,522.0,511.0,11.0,0.0,,,146.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-25,MN,247.0,234.0,13.0,4.0,9.0,4.0,43.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-31,NJ,133.0,129.0,4.0,30.0,4.0,0.0,20.0,0.0,24.0,6.0,22.0,16.0,6.0,15.0,27.0,67.0,4.0,2.0,4.0,2.0,10.0,8.0,0.0,6.0,0.0,1.0,1.0,3.0,11.0,0.0
2025-01-25,OR,53.0,52.0,1.0,275.0,1.0,0.0,3.0,0.0,251.0,24.0,110.0,60.0,50.0,5.0,17.0,27.0,14.0,10.0,61.0,49.0,47.0,94.0,0.0,40.0,10.0,15.0,7.0,16.0,22.0,0.0
2022-06-25,RI,40.0,39.0,1.0,1.0,0.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-23,RI,53.0,53.0,0.0,1.0,0.0,0.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2020-10-31,SC,506.0,496.0,10.0,3.0,,,60.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-20,SC,448.0,443.0,5.0,3.0,,,102.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-01,SC,178.0,174.0,4.0,442.0,3.0,1.0,22.0,0.0,425.0,17.0,51.0,39.0,12.0,27.0,44.0,81.0,12.0,5.0,70.0,101.0,109.0,145.0,0.0,12.0,0.0,8.0,8.0,8.0,15.0,0.0
2021-10-30,WY,213.0,210.0,3.0,0.0,,,54.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,WY,19.0,19.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-07-15,AZ,201.0,195.0,6.0,28.0,6.0,0.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-11,DC,102.0,88.0,14.0,2.0,6.0,8.0,34.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-03,KY,48.0,48.0,0.0,15.0,0.0,0.0,6.0,0.0,13.0,2.0,24.0,14.0,10.0,7.0,8.0,27.0,1.0,1.0,4.0,3.0,5.0,1.0,0.0,9.0,1.0,1.0,1.0,4.0,8.0,0.0
2022-04-23,LA,190.0,182.0,8.0,44.0,3.0,5.0,90.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-06-03,MN,67.0,65.0,2.0,1.0,1.0,1.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-05-20,NJ,129.0,123.0,6.0,15.0,3.0,1.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2024-09-14,NJ,355.0,340.0,15.0,21.0,8.0,7.0,47.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2024-12-07,NJ,188.0,179.0,9.0,109.0,7.0,2.0,25.0,0.0,97.0,12.0,290.0,94.0,196.0,32.0,30.0,92.0,5.0,7.0,15.0,27.0,15.0,40.0,0.0,173.0,23.0,19.0,18.0,18.0,39.0,0.0
2021-06-12,RI,15.0,15.0,0.0,0.0,,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-10-22,RI,78.0,76.0,2.0,2.0,2.0,0.0,17.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-01,RI,72.0,68.0,3.0,173.0,2.0,1.0,10.0,1.0,159.0,14.0,55.0,37.0,18.0,9.0,17.0,32.0,5.0,9.0,31.0,34.0,42.0,52.0,0.0,18.0,0.0,5.0,6.0,12.0,14.0,0.0
2020-11-21,SC,571.0,565.0,6.0,7.0,,,81.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2021-09-04,SC,2189.0,2143.0,46.0,0.0,,,638.0,27.0,,,,,,,,,,,,,,,,,,,,,,
2024-04-20,SC,74.0,73.0,1.0,37.0,0.0,1.0,6.0,1.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-02-01,SC,200.0,194.0,6.0,1259.0,3.0,3.0,18.0,0.0,1182.0,77.0,126.0,115.0,11.0,37.0,57.0,82.0,37.0,40.0,251.0,270.0,292.0,369.0,0.0,11.0,0.0,13.0,24.0,27.0,51.0,0.0
2024-08-10,VA,194.0,183.0,11.0,24.0,8.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-12-09,AZ,457.0,448.0,9.0,388.0,8.0,1.0,50.0,1.0,15.0,3.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,
2025-02-08,AZ,311.0,298.0,13.0,785.0,7.0,6.0,32.0,0.0,709.0,76.0,401.0,179.0,222.0,44.0,72.0,150.0,33.0,43.0,117.0,133.0,154.0,305.0,0.0,193.0,29.0,35.0,47.0,38.0,59.0,0.0
2021-01-23,NJ,2666.0,2648.0,18.0,9.0,,,450.0,99.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,NJ,446.0,428.0,18.0,10.0,9.0,2.0,45.0,10.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,NJ,619.0,585.0,34.0,9.0,15.0,7.0,71.0,17.0,,,,,,,,,,,,,,,,,,,,,,
2022-05-28,SC,278.0,274.0,4.0,30.0,2.0,2.0,59.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,VA,1531.0,1480.0,51.0,34.0,27.0,24.0,316.0,15.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-16,VA,833.0,800.0,33.0,19.0,20.0,13.0,168.0,12.0,,,,,,,,,,,,,,,,,,,,,,
2022-12-03,VA,605.0,587.0,18.0,495.0,14.0,4.0,81.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2022-11-05,WY,56.0,55.0,1.0,7.0,0.0,1.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-15,WY,18.0,16.0,2.0,72.0,2.0,0.0,2.0,0.0,66.0,6.0,32.0,16.0,16.0,0.0,7.0,7.0,3.0,3.0,18.0,13.0,13.0,22.0,0.0,14.0,2.0,1.0,8.0,6.0,1.0,0.0
2023-04-15,KY,181.0,177.0,4.0,23.0,2.0,1.0,15.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2024-05-25,LA,15.0,15.0,0.0,9.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2024-10-19,MN,53.0,52.0,1.0,88.0,1.0,0.0,2.0,0.0,87.0,1.0,4.0,2.0,2.0,11.0,7.0,32.0,0.0,1.0,15.0,18.0,21.0,33.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
2023-07-29,NJ,200.0,194.0,6.0,8.0,3.0,1.0,23.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,OR,318.0,313.0,5.0,6.0,3.0,2.0,42.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2022-11-19,SC,205.0,202.0,3.0,228.0,1.0,2.0,26.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2024-12-28,SC,168.0,165.0,3.0,327.0,1.0,2.0,10.0,0.0,302.0,25.0,257.0,166.0,91.0,26.0,39.0,90.0,13.0,12.0,67.0,70.0,69.0,96.0,0.0,78.0,13.0,29.0,30.0,39.0,68.0,0.0
2025-03-29,SC,135.0,131.0,4.0,135.0,3.0,1.0,17.0,0.0,129.0,6.0,28.0,22.0,6.0,22.0,25.0,67.0,3.0,3.0,17.0,34.0,31.0,47.0,0.0,5.0,1.0,5.0,5.0,2.0,10.0,0.0
2021-04-17,WY,44.0,41.0,3.0,0.0,,,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-02-05,WY,165.0,161.0,4.0,0.0,0.0,1.0,38.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,AZ,303.0,299.0,4.0,10.0,2.0,1.0,43.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2024-12-07,AZ,838.0,827.0,9.0,829.0,8.0,1.0,60.0,2.0,770.0,59.0,61.0,19.0,42.0,141.0,184.0,442.0,28.0,31.0,172.0,192.0,142.0,264.0,0.0,35.0,7.0,4.0,2.0,2.0,11.0,0.0
2024-06-01,DC,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-15,KY,231.0,220.0,11.0,1201.0,9.0,2.0,25.0,0.0,1122.0,78.0,125.0,86.0,39.0,37.0,52.0,106.0,39.0,39.0,176.0,271.0,316.0,359.0,1.0,36.0,3.0,9.0,17.0,26.0,34.0,0.0
2021-06-19,LA,383.0,372.0,11.0,9.0,,,112.0,15.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-04,NJ,401.0,374.0,27.0,26.0,6.0,3.0,44.0,20.0,,,,,,,,,,,,,,,,,,,,,,
2022-02-26,OR,478.0,447.0,31.0,4.0,11.0,17.0,124.0,14.0,,,,,,,,,,,,,,,,,,,,,,
2022-11-12,OR,271.0,263.0,8.0,51.0,4.0,3.0,51.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2021-05-08,RI,48.0,47.0,1.0,0.0,,,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-12-17,RI,112.0,110.0,2.0,41.0,2.0,0.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-16,RI,18.0,18.0,0.0,21.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-06-12,WY,54.0,54.0,0.0,8.0,,,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2021-11-20,WY,151.0,150.0,1.0,4.0,,,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-16,WY,41.0,38.0,3.0,34.0,3.0,0.0,5.0,0.0,,,3.0,3.0,0.0,,,,,,,,,,,,,,,,,
2024-11-23,WY,28.0,28.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,1.0,7.0,10.0,11.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-12-18,AZ,1842.0,1809.0,33.0,36.0,,,459.0,35.0,,,,,,,,,,,,,,,,,,,,,,
2022-01-08,AZ,2543.0,2463.0,80.0,316.0,,,674.0,38.0,,,,,,,,,,,,,,,,,,,,,,
2024-10-05,AZ,93.0,93.0,0.0,40.0,0.0,0.0,11.0,0.0,2.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
2023-09-02,MN,171.0,168.0,3.0,0.0,2.0,1.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-12-24,OR,325.0,315.0,10.0,451.0,9.0,0.0,50.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-05,OR,42.0,41.0,1.0,85.0,0.0,1.0,4.0,0.0,80.0,5.0,51.0,35.0,16.0,4.0,11.0,22.0,1.0,4.0,16.0,21.0,17.0,26.0,0.0,15.0,1.0,3.0,10.0,12.0,10.0,0.0
2023-04-15,RI,40.0,40.0,0.0,1.0,0.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-13,VA,893.0,856.0,37.0,381.0,8.0,7.0,88.0,29.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2024-12-28,VA,297.0,289.0,8.0,371.0,6.0,2.0,16.0,0.0,353.0,16.0,176.0,107.0,69.0,45.0,68.0,160.0,9.0,7.0,71.0,71.0,90.0,121.0,2.0,63.0,6.0,20.0,26.0,18.0,43.0,0.0
2022-01-22,WY,146.0,135.0,11.0,7.0,1.0,0.0,25.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2022-05-14,KY,237.0,228.0,9.0,47.0,4.0,5.0,37.0,23.0,,,,,,,,,,,,,,,,,,,,,,
2023-01-21,KY,426.0,410.0,16.0,35.0,8.0,6.0,42.0,35.0,,,,,,,,,,,,,,,,,,,,,,
2021-01-30,LA,1729.0,1710.0,19.0,20.0,,,344.0,26.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-11,LA,303.0,299.0,4.0,73.0,,,66.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2023-06-10,LA,130.0,125.0,5.0,14.0,5.0,0.0,15.0,27.0,,,,,,,,,,,,,,,,,,,,,,
2024-10-05,LA,43.0,39.0,4.0,5.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2020-12-19,MN,921.0,910.0,11.0,0.0,,,192.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2022-02-19,MN,579.0,534.0,45.0,30.0,21.0,23.0,142.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2022-10-15,MN,394.0,379.0,15.0,3.0,6.0,9.0,83.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-01-21,MN,381.0,361.0,20.0,29.0,13.0,7.0,76.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2023-06-17,MN,42.0,42.0,0.0,8.0,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-21,MN,285.0,282.0,3.0,4.0,2.0,1.0,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-03-19,NJ,333.0,300.0,33.0,41.0,3.0,10.0,63.0,20.0,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,OR,110.0,107.0,3.0,0.0,3.0,0.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-01-22,RI,334.0,326.0,8.0,1.0,0.0,0.0,82.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-16,VA,386.0,359.0,27.0,134.0,6.0,0.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-12-16,CA,2982.0,2883.0,99.0,1077.0,73.0,24.0,502.0,73.0,20.0,1.0,15.0,6.0,9.0,,,,,,,,,,,,,,,,,
2025-05-31,CA,567.0,517.0,43.0,175.0,38.0,5.0,78.0,7.0,140.0,34.0,18.0,9.0,8.0,74.0,104.0,261.0,17.0,17.0,30.0,25.0,24.0,61.0,1.0,7.0,1.0,0.0,1.0,2.0,6.0,1.0
2023-09-09,CT,204.0,201.0,3.0,1.0,3.0,0.0,18.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,ID,319.0,318.0,1.0,2.0,,,64.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2024-04-06,ID,34.0,33.0,1.0,31.0,1.0,0.0,13.0,0.0,2.0,0.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,
2024-10-26,ID,9.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-08,MI,2047.0,2010.0,37.0,1.0,,,566.0,63.0,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,MT,30.0,30.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2020-11-28,NC,1905.0,1884.0,21.0,19.0,,,290.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-05-13,NE,47.0,46.0,1.0,4.0,0.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-12-07,NE,78.0,69.0,9.0,10.0,8.0,1.0,6.0,0.0,10.0,0.0,7.0,3.0,4.0,5.0,14.0,44.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0
2021-04-24,NH,102.0,101.0,1.0,1.0,,,19.0,18.0,,,,,,,,,,,,,,,,,,,,,,
2021-05-15,NH,46.0,46.0,0.0,0.0,,,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-10-08,NH,131.0,129.0,2.0,0.0,2.0,0.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2022-12-24,VT,38.0,38.0,0.0,64.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2020-12-05,CA,8883.0,8771.0,112.0,47.0,,,2064.0,20.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-18,CA,2372.0,2308.0,64.0,60.0,43.0,18.0,480.0,25.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-02,MT,119.0,115.0,4.0,18.0,3.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2024-05-25,MT,21.0,20.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2022-10-08,NC,696.0,674.0,22.0,20.0,9.0,10.0,117.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-04,NV,135.0,115.0,20.0,4.0,14.0,6.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-02-26,VT,58.0,55.0,3.0,1.0,1.0,2.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,VT,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-11-02,VT,10.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-12,WI,2382.0,2362.0,20.0,1.0,,,204.0,759.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-28,CA,1620.0,1580.0,40.0,76.0,28.0,11.0,279.0,48.0,,,,,,,,,,,,,,,,,,,,,,
2024-04-06,CA,822.0,795.0,27.0,151.0,14.0,12.0,140.0,9.0,4.0,1.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,
2024-05-18,CA,486.0,460.0,26.0,57.0,16.0,10.0,64.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2022-11-05,CT,440.0,433.0,7.0,38.0,6.0,1.0,72.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,ID,18.0,16.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2022-09-24,MI,990.0,950.0,40.0,7.0,25.0,14.0,156.0,14.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,MI,574.0,556.0,18.0,12.0,11.0,6.0,49.0,11.0,,,,,,,,,,,,,,,,,,,,,,
2022-02-19,MT,263.0,254.0,9.0,7.0,5.0,4.0,48.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-23,NC,604.0,595.0,9.0,13.0,4.0,5.0,83.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-30,NE,243.0,230.0,13.0,3.0,4.0,6.0,45.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2023-07-29,NH,61.0,61.0,0.0,1.0,0.0,0.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2024-11-16,NH,33.0,33.0,0.0,6.0,0.0,0.0,2.0,0.0,5.0,1.0,4.0,0.0,4.0,3.0,10.0,18.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
