weekendingdate,jurisdiction,totalconfc19newadm,totalconfc19newadmadult,totalconfc19newadmped,totalconfflunewadm,totalconfflunewadmadult,totalconfflunewadmped,totalconfrsvnewadm,totalconfrsvnewadmadult,totalconfrsvnewadmped,numconfc19newadmped0to4,numconfc19newadmped5to17,numconfc19newadmadult18to49,numconfc19newadmunk,numconfc19newadmadult50to64,numconfc19newadmadult65to74,numconfc19newadmadult75plus,numconfflunewadmped0to4,numconfflunewadmped5to17,numconfflunewadmadult18to49,numconfflunewadmadult50to64,numconfflunewadmadult65to74,numconfflunewadmadult75plus,numconfflunewadmunk,numconfrsvnewadmped0to4,numconfrsvnewadmped5to17,numconfrsvnewadmadult18to49,numconfrsvnewadmadult50to64,numconfrsvnewadmadult65to74,numconfrsvnewadmadult75plus,numconfrsvnewadmunk
2021-12-25,NH,274.0,271.0,3.0,5.0,,,,,,,,56.0,0.0,,,,,,,,,,,,,,,,,
2021-12-25,NJ,2483.0,2408.0,75.0,50.0,,,,,,,,688.0,95.0,,,,,,,,,,,,,,,,,
2021-12-25,NM,418.0,408.0,10.0,1.0,,,,,,,,114.0,8.0,,,,,,,,,,,,,,,,,
2021-12-25,NV,818.0,804.0,14.0,11.0,,,,,,,,248.0,14.0,,,,,,,,,,,,,,,,,
2021-12-25,NY,4794.0,4582.0,212.0,64.0,,,,,,,,1317.0,100.0,,,,,,,,,,,,,,,,,
2021-12-25,OH,4252.0,4109.0,143.0,89.0,,,,,,,,1057.0,12.0,,,,,,,,,,,,,,,,,
2021-12-25,OK,881.0,861.0,20.0,69.0,,,,,,,,203.0,10.0,,,,,,,,,,,,,,,,,
2021-12-25,OR,269.0,262.0,7.0,4.0,,,,,,,,72.0,9.0,,,,,,,,,,,,,,,,,
2021-12-25,PA,3377.0,3254.0,123.0,86.0,,,,,,,,639.0,218.0,,,,,,,,,,,,,,,,,
2021-12-25,PR,117.0,83.0,34.0,21.0,,,,,,,,32.0,15.0,,,,,,,,,,,,,,,,,
2021-12-25,RI,181.0,179.0,2.0,4.0,,,,,,,,33.0,0.0,,,,,,,,,,,,,,,,,
2021-12-25,Region 1,2820.0,2763.0,57.0,57.0,,,,,,,,643.0,33.0,,,,,,,,,,,,,,,,,
2021-12-25,Region 10,1051.0,1015.0,36.0,18.0,,,,,,,,283.0,25.0,,,,,,,,,,,,,,,,,
2021-12-25,Region 2,7398.0,7077.0,321.0,135.0,,,,,,,,2039.0,210.0,,,,,,,,,,,,,,,,,
2021-12-25,Region 3,7120.0,6841.0,279.0,170.0,,,,,,,,1727.0,260.0,,,,,,,,,,,,,,,,,
2021-12-25,Region 4,11292.0,10979.0,313.0,377.0,,,,,,,,3140.0,929.0,,,,,,,,,,,,,,,,,
2021-12-25,Region 5,15711.0,15219.0,492.0,392.0,,,,,,,,3761.0,490.0,,,,,,,,,,,,,,,,,
2021-12-25,Region 6,6310.0,6089.0,221.0,249.0,,,,,,,,2108.0,198.0,,,,,,,,,,,,,,,,,
2021-12-25,Region 7,3276.0,3187.0,89.0,125.0,,,,,,,,760.0,57.0,,,,,,,,,,,,,,,,,
2021-12-25,Region 8,2149.0,2054.0,95.0,89.0,,,,,,,,734.0,13.0,,,,,,,,,,,,,,,,,
2021-12-25,Region 9,5771.0,5633.0,138.0,179.0,,,,,,,,1730.0,79.0,,,,,,,,,,,,,,,,,
2021-12-25,SC,579.0,568.0,11.0,25.0,,,,,,,,143.0,2.0,,,,,,,,,,,,,,,,,
2021-12-25,SD,209.0,200.0,9.0,20.0,,,,,,,,56.0,3.0,,,,,,,,,,,,,,,,,
2021-12-25,TN,907.0,895.0,12.0,54.0,,,,,,,,196.0,89.0,,,,,,,,,,,,,,,,,
2021-12-25,TX,3751.0,3601.0,150.0,55.0,,,,,,,,1250.0,174.0,,,,,,,,,,,,,,,,,
2021-12-25,USA,62898.0,60857.0,2041.0,1791.0,,,,,,,,16925.0,2294.0,,,,,,,,,,,,,,,,,
2021-12-25,UT,421.0,394.0,27.0,5.0,,,,,,,,134.0,7.0,,,,,,,,,,,,,,,,,
2021-12-25,VA,1241.0,1184.0,57.0,35.0,,,,,,,,312.0,26.0,,,,,,,,,,,,,,,,,
2021-12-25,VI,4.0,4.0,0.0,0.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,
2021-12-25,VT,80.0,78.0,2.0,0.0,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,
2021-12-25,WA,561.0,541.0,20.0,5.0,,,,,,,,171.0,16.0,,,,,,,,,,,,,,,,,
2021-12-25,WI,1804.0,1756.0,48.0,39.0,,,,,,,,303.0,266.0,,,,,,,,,,,,,,,,,
2021-12-25,WV,442.0,426.0,16.0,17.0,,,,,,,,106.0,11.0,,,,,,,,,,,,,,,,,
2021-12-25,WY,77.0,72.0,5.0,2.0,,,,,,,,10.0,2.0,,,,,,,,,,,,,,,,,
2022-01-01,AK,51.0,47.0,4.0,8.0,,,,,,,,19.0,2.0,,,,,,,,,,,,,,,,,
2022-01-01,AL,1143.0,1092.0,51.0,70.0,,,,,,,,300.0,3.0,,,,,,,,,,,,,,,,,
2022-01-01,AR,639.0,623.0,16.0,28.0,,,,,,,,161.0,4.0,,,,,,,,,,,,,,,,,
2022-01-01,AS,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-01-01,AZ,2003.0,1949.0,54.0,387.0,,,,,,,,535.0,30.0,,,,,,,,,,,,,,,,,
2022-01-01,CA,6224.0,5934.0,290.0,96.0,,,,,,,,2075.0,22.0,,,,,,,,,,,,,,,,,
2022-01-01,CO,1636.0,1530.0,106.0,65.0,,,,,,,,665.0,7.0,,,,,,,,,,,,,,,,,
2022-01-01,CT,1250.0,1202.0,48.0,23.0,,,,,,,,313.0,48.0,,,,,,,,,,,,,,,,,
2022-01-01,DC,589.0,489.0,100.0,0.0,,,,,,,,155.0,78.0,,,,,,,,,,,,,,,,,
2022-01-01,DE,418.0,403.0,15.0,10.0,,,,,,,,125.0,0.0,,,,,,,,,,,,,,,,,
2022-01-01,FL,7804.0,7461.0,343.0,112.0,,,,,,,,2228.0,209.0,,,,,,,,,,,,,,,,,
2022-01-01,GA,6072.0,5825.0,247.0,77.0,,,,,,,,1678.0,495.0,,,,,,,,,,,,,,,,,
2022-01-01,GU,32.0,31.0,1.0,0.0,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,
2022-01-01,HI,211.0,206.0,5.0,0.0,,,,,,,,48.0,40.0,,,,,,,,,,,,,,,,,
2022-01-01,IA,810.0,779.0,31.0,12.0,,,,,,,,235.0,5.0,,,,,,,,,,,,,,,,,
2022-01-01,ID,176.0,171.0,5.0,4.0,,,,,,,,40.0,3.0,,,,,,,,,,,,,,,,,
2022-01-01,IL,5062.0,4860.0,202.0,42.0,,,,,,,,1342.0,96.0,,,,,,,,,,,,,,,,,
2022-01-01,IN,2595.0,2489.0,106.0,110.0,,,,,,,,677.0,40.0,,,,,,,,,,,,,,,,,
2022-01-01,KS,873.0,855.0,18.0,31.0,,,,,,,,192.0,59.0,,,,,,,,,,,,,,,,,
2022-01-01,KY,1777.0,1752.0,25.0,10.0,,,,,,,,381.0,679.0,,,,,,,,,,,,,,,,,
2022-01-01,LA,1792.0,1716.0,76.0,171.0,,,,,,,,553.0,28.0,,,,,,,,,,,,,,,,,
2022-01-01,MA,1823.0,1739.0,84.0,54.0,,,,,,,,488.0,4.0,,,,,,,,,,,,,,,,,
2022-01-01,MD,2594.0,2527.0,67.0,11.0,,,,,,,,836.0,27.0,,,,,,,,,,,,,,,,,
2022-01-01,ME,223.0,217.0,6.0,2.0,,,,,,,,45.0,0.0,,,,,,,,,,,,,,,,,
2022-01-01,MI,3103.0,2974.0,129.0,98.0,,,,,,,,760.0,107.0,,,,,,,,,,,,,,,,,
2022-01-01,MN,997.0,966.0,31.0,111.0,,,,,,,,302.0,1.0,,,,,,,,,,,,,,,,,
2022-01-01,MO,1994.0,1917.0,77.0,123.0,,,,,,,,488.0,5.0,,,,,,,,,,,,,,,,,
2022-01-01,MP,120.0,115.0,5.0,0.0,,,,,,,,33.0,0.0,,,,,,,,,,,,,,,,,
2022-01-01,MS,670.0,648.0,22.0,52.0,,,,,,,,185.0,9.0,,,,,,,,,,,,,,,,,
2022-01-01,MT,165.0,164.0,1.0,20.0,,,,,,,,52.0,5.0,,,,,,,,,,,,,,,,,
2022-01-01,NC,2214.0,2173.0,41.0,162.0,,,,,,,,635.0,4.0,,,,,,,,,,,,,,,,,
2022-01-01,ND,188.0,177.0,11.0,51.0,,,,,,,,54.0,3.0,,,,,,,,,,,,,,,,,
2022-01-01,NE,377.0,351.0,26.0,42.0,,,,,,,,80.0,0.0,,,,,,,,,,,,,,,,,
2022-01-01,NH,275.0,272.0,3.0,6.0,,,,,,,,69.0,1.0,,,,,,,,,,,,,,,,,
2022-01-01,NJ,4571.0,4449.0,122.0,53.0,,,,,,,,1188.0,158.0,,,,,,,,,,,,,,,,,
2022-01-01,NM,425.0,411.0,14.0,3.0,,,,,,,,104.0,7.0,,,,,,,,,,,,,,,,,
2022-01-01,NV,1115.0,1086.0,29.0,7.0,,,,,,,,293.0,2.0,,,,,,,,,,,,,,,,,
2022-01-01,NY,9080.0,8628.0,452.0,82.0,,,,,,,,2482.0,256.0,,,,,,,,,,,,,,,,,
2022-01-01,OH,5772.0,5550.0,222.0,163.0,,,,,,,,1354.0,46.0,,,,,,,,,,,,,,,,,
2022-01-01,OK,1126.0,1107.0,19.0,147.0,,,,,,,,272.0,11.0,,,,,,,,,,,,,,,,,
2022-01-01,OR,357.0,338.0,19.0,6.0,,,,,,,,87.0,5.0,,,,,,,,,,,,,,,,,
2022-01-01,PA,4772.0,4493.0,279.0,112.0,,,,,,,,1056.0,282.0,,,,,,,,,,,,,,,,,
2022-01-01,PR,340.0,269.0,71.0,16.0,,,,,,,,86.0,19.0,,,,,,,,,,,,,,,,,
2022-01-01,RI,277.0,266.0,11.0,3.0,,,,,,,,82.0,1.0,,,,,,,,,,,,,,,,,
2022-01-01,Region 1,3947.0,3790.0,157.0,89.0,,,,,,,,1016.0,54.0,,,,,,,,,,,,,,,,,
2022-01-01,Region 10,1490.0,1437.0,53.0,23.0,,,,,,,,443.0,18.0,,,,,,,,,,,,,,,,,
2022-01-01,Region 2,14001.0,13356.0,645.0,151.0,,,,,,,,3761.0,437.0,,,,,,,,,,,,,,,,,
2022-01-01,Region 3,11229.0,10628.0,601.0,200.0,,,,,,,,2964.0,432.0,,,,,,,,,,,,,,,,,
2022-01-01,Region 4,22469.0,21661.0,808.0,600.0,,,,,,,,6187.0,1513.0,,,,,,,,,,,,,,,,,
2022-01-01,Region 5,19430.0,18678.0,752.0,623.0,,,,,,,,4884.0,454.0,,,,,,,,,,,,,,,,,
2022-01-01,Region 6,11995.0,11413.0,582.0,424.0,,,,,,,,3572.0,456.0,,,,,,,,,,,,,,,,,
2022-01-01,Region 7,4054.0,3902.0,152.0,208.0,,,,,,,,995.0,69.0,,,,,,,,,,,,,,,,,
2022-01-01,Region 8,2739.0,2593.0,146.0,189.0,,,,,,,,1015.0,24.0,,,,,,,,,,,,,,,,,
2022-01-01,Region 9,9705.0,9321.0,384.0,490.0,,,,,,,,3004.0,94.0,,,,,,,,,,,,,,,,,
2022-01-01,SC,1151.0,1124.0,27.0,43.0,,,,,,,,356.0,12.0,,,,,,,,,,,,,,,,,
2022-01-01,SD,207.0,204.0,3.0,31.0,,,,,,,,49.0,2.0,,,,,,,,,,,,,,,,,
2022-01-01,TN,1638.0,1586.0,52.0,74.0,,,,,,,,424.0,102.0,,,,,,,,,,,,,,,,,
2022-01-01,TX,8013.0,7556.0,457.0,75.0,,,,,,,,2482.0,406.0,,,,,,,,,,,,,,,,,
2022-01-01,USA,101059.0,96779.0,4280.0,2997.0,,,,,,,,27841.0,3551.0,,,,,,,,,,,,,,,,,
2022-01-01,UT,479.0,456.0,23.0,3.0,,,,,,,,182.0,1.0,,,,,,,,,,,,,,,,,
2022-01-01,VA,2268.0,2142.0,126.0,50.0,,,,,,,,661.0,44.0,,,,,,,,,,,,,,,,,
2022-01-01,VI,10.0,10.0,0.0,0.0,,,,,,,,5.0,4.0,,,,,,,,,,,,,,,,,
2022-01-01,VT,99.0,94.0,5.0,1.0,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,
2022-01-01,WA,906.0,881.0,25.0,5.0,,,,,,,,297.0,8.0,,,,,,,,,,,,,,,,,
2022-01-01,WI,1901.0,1839.0,62.0,99.0,,,,,,,,449.0,164.0,,,,,,,,,,,,,,,,,
2022-01-01,WV,588.0,574.0,14.0,17.0,,,,,,,,131.0,1.0,,,,,,,,,,,,,,,,,
2022-01-01,WY,64.0,62.0,2.0,19.0,,,,,,,,13.0,6.0,,,,,,,,,,,,,,,,,
2022-01-08,AK,88.0,85.0,3.0,3.0,,,,,,0.0,0.0,29.0,0.0,,,,,,,,,,,,,,,,,
2022-01-08,AL,2052.0,1968.0,84.0,34.0,,,,,,,0.0,594.0,11.0,,,,,,,,,,,,,,,,,
2022-01-08,AR,987.0,957.0,30.0,35.0,,,,,,,,268.0,23.0,,,,,,,,,,,,,,,,,
2022-01-08,AS,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-01-08,AZ,2543.0,2463.0,80.0,316.0,,,,,,,,674.0,38.0,,,,,,,,,,,,,,,,,
2022-01-08,CA,11111.0,10560.0,551.0,87.0,,,,,,,,3461.0,58.0,,,,,,,,,,,,,,,,,
2022-01-08,CO,2316.0,2138.0,178.0,29.0,,,,,,,,818.0,13.0,,,,,,,,,,,,,,,,,
2022-01-08,CT,1948.0,1836.0,112.0,9.0,,,,,,,,472.0,86.0,,,,,,,,,,,,,,,,,
2022-01-08,DC,594.0,510.0,84.0,0.0,,,,,,,,145.0,80.0,,,,,,,,,,,,,,,,,
2022-01-08,DE,655.0,596.0,59.0,6.0,,,,,,,,181.0,2.0,,,,,,,,,,,,,,,,,
2022-01-08,FL,13049.0,12492.0,557.0,72.0,,,,,,,,3181.0,347.0,,,,,,,,,,,,,,,,,
2022-01-08,GA,8849.0,8589.0,260.0,52.0,,,,,,,,2167.0,1157.0,,,,,,,,,,,,,,,,,
2022-01-08,GU,35.0,34.0,1.0,1.0,,,,,,,,9.0,0.0,,,,,,,,,,,,,,,,,
2022-01-08,HI,323.0,317.0,6.0,0.0,,,,,,,,69.0,76.0,,,,,,,,,,,,,,,,,
2022-01-08,IA,1017.0,961.0,56.0,15.0,,,,,,,,309.0,5.0,,,,,,,,,,,,,,,,,
2022-01-08,ID,289.0,278.0,11.0,4.0,,,,,,,,64.0,10.0,,,,,,,,,,,,,,,,,
2022-01-08,IL,6041.0,5865.0,176.0,26.0,,,,,,0.0,0.0,1459.0,181.0,,,,,,,,,,,,,,,,,
2022-01-08,IN,3068.0,2976.0,92.0,60.0,,,,,,,,845.0,48.0,,,,,,,,,,,,,,,,,
2022-01-08,KS,1023.0,1003.0,20.0,54.0,,,,,,,,237.0,47.0,,,,,,,,,,,,,,,,,
2022-01-08,KY,2193.0,2140.0,53.0,3.0,,,,,,,,497.0,867.0,,,,,,,,,,,,,,,,,
2022-01-08,LA,3040.0,2935.0,105.0,123.0,,,,,,,,806.0,50.0,,,,,,,,,,,,,,,,,
2022-01-08,MA,2538.0,2419.0,119.0,46.0,,,,,,,,684.0,3.0,,,,,,,,,,,,,,,,,
2022-01-08,MD,3417.0,3325.0,92.0,9.0,,,,,,,,1041.0,36.0,,,,,,,,,,,,,,,,,
2022-01-08,ME,243.0,241.0,2.0,4.0,,,,,,,,49.0,2.0,,,,,,,,,,,,,,,,,
2022-01-08,MI,3728.0,3563.0,165.0,57.0,,,,,,,,925.0,136.0,,,,,,,,,,,,,,,,,
2022-01-08,MN,1240.0,1178.0,62.0,103.0,,,,,,,,376.0,13.0,,,,,,,,,,,,,,,,,
2022-01-08,MO,2472.0,2348.0,124.0,81.0,,,,,,0.0,0.0,649.0,21.0,,,,,,,,,,,,,,,,,
2022-01-08,MP,112.0,102.0,10.0,0.0,,,,,,,,28.0,6.0,,,,,,,,,,,,,,,,,
2022-01-08,MS,1088.0,1043.0,45.0,37.0,,,,,,0.0,0.0,310.0,37.0,,,,,,,,,,,,,,,,,
2022-01-08,MT,330.0,320.0,10.0,21.0,,,,,,,,98.0,5.0,,,,,,,,,,,,,,,,,
2022-01-08,NC,3335.0,3234.0,101.0,180.0,,,,,,,,924.0,5.0,,,,,,,,,,,,,,,,,
2022-01-08,ND,182.0,164.0,18.0,54.0,,,,,,,,42.0,2.0,,,,,,,,,,,,,,,,,
2022-01-08,NE,437.0,422.0,15.0,31.0,,,,,,,,106.0,2.0,,,,,,,,,,,,,,,,,
2022-01-08,NH,285.0,278.0,7.0,4.0,,,,,,,,79.0,0.0,,,,,,,,,,,,,,,,,
2022-01-08,NJ,6239.0,6083.0,156.0,43.0,,,,,,,,1403.0,244.0,,,,,,,,,,,,,,,,,
2022-01-08,NM,497.0,467.0,30.0,3.0,,,,,,0.0,0.0,131.0,31.0,,,,,,,,,,,,,,,,,
2022-01-08,NV,1838.0,1791.0,47.0,18.0,,,,,,,,480.0,15.0,,,,,,,,,,,,,,,,,
2022-01-08,NY,11945.0,11390.0,555.0,43.0,,,,,,,,2994.0,382.0,,,,,,,,,,,,,,,,,
2022-01-08,OH,6876.0,6578.0,298.0,96.0,,,,,,,,1641.0,18.0,,,,,,,,,,,,,,,,,
2022-01-08,OK,1407.0,1385.0,22.0,122.0,,,,,,,,318.0,57.0,,,,,,,,,,,,,,,,,
2022-01-08,OR,527.0,501.0,26.0,5.0,,,,,,0.0,0.0,134.0,21.0,,,,,,,,,,,,,,,,,
2022-01-08,PA,6120.0,5702.0,418.0,88.0,,,,,,,,1296.0,334.0,,,,,,,,,,,,,,,,,
2022-01-08,PR,471.0,419.0,52.0,18.0,,,,,,,,112.0,21.0,,,,,,,,,,,,,,,,,
2022-01-08,RI,374.0,365.0,9.0,2.0,,,,,,,,110.0,3.0,,,,,,,,,,,,,,,,,
2022-01-08,Region 1,5510.0,5258.0,252.0,65.0,,,,,,,,1420.0,94.0,,,,,,,,,,,,,,,,,
2022-01-08,Region 10,2326.0,2225.0,101.0,12.0,,,,,,0.0,0.0,657.0,79.0,,,,,,,,,,,,,,,,,
2022-01-08,Region 2,18670.0,17904.0,766.0,104.0,,,,,,,,4514.0,655.0,,,,,,,,,,,,,,,,,
2022-01-08,Region 3,14689.0,13842.0,847.0,163.0,,,,,,,,3719.0,538.0,,,,,,,,,,,,,,,,,
2022-01-08,Region 4,34743.0,33516.0,1227.0,460.0,,,,,,0.0,0.0,8688.0,2571.0,,,,,,,,,,,,,,,,,
2022-01-08,Region 5,23380.0,22503.0,877.0,397.0,,,,,,0.0,0.0,5747.0,841.0,,,,,,,,,,,,,,,,,
2022-01-08,Region 6,17387.0,16626.0,761.0,356.0,,,,,,0.0,0.0,4744.0,847.0,,,,,,,,,,,,,,,,,
2022-01-08,Region 7,4949.0,4734.0,215.0,181.0,,,,,,0.0,0.0,1301.0,75.0,,,,,,,,,,,,,,,,,
2022-01-08,Region 8,3834.0,3567.0,267.0,140.0,,,,,,,,1308.0,36.0,,,,,,,,,,,,,,,,,
2022-01-08,Region 9,15962.0,15267.0,695.0,422.0,,,,,,,,4721.0,193.0,,,,,,,,,,,,,,,,,
2022-01-08,SC,1909.0,1843.0,66.0,16.0,,,,,,,,494.0,23.0,,,,,,,,,,,,,,,,,
2022-01-08,SD,274.0,259.0,15.0,22.0,,,,,,,,74.0,1.0,,,,,,,,,,,,,,,,,
2022-01-08,TN,2268.0,2207.0,61.0,66.0,,,,,,,,521.0,124.0,,,,,,,,,,,,,,,,,
2022-01-08,TX,11456.0,10882.0,574.0,73.0,,,,,,,,3221.0,686.0,,,,,,,,,,,,,,,,,
2022-01-08,USA,141450.0,135442.0,6008.0,2300.0,,,,,,0.0,0.0,36819.0,5929.0,,,,,,,,,,,,,,,,,
2022-01-08,UT,648.0,609.0,39.0,2.0,,,,,,,,254.0,15.0,,,,,,,,,,,,,,,,,
2022-01-08,VA,3246.0,3074.0,172.0,48.0,,,,,,,,904.0,80.0,,,,,,,,,,,,,,,,,
2022-01-08,VI,15.0,12.0,3.0,0.0,,,,,,,,5.0,8.0,,,,,,,,,,,,,,,,,
2022-01-08,VT,122.0,119.0,3.0,0.0,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
2022-01-08,WA,1422.0,1361.0,61.0,0.0,,,,,,,,430.0,48.0,,,,,,,,,,,,,,,,,
2022-01-08,WI,2427.0,2343.0,84.0,55.0,,,,,,,,501.0,445.0,,,,,,,,,,,,,,,,,
2022-01-08,WV,657.0,635.0,22.0,12.0,,,,,,,,152.0,6.0,,,,,,,,,,,,,,,,,
2022-01-08,WY,84.0,77.0,7.0,12.0,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
2022-01-15,AK,117.0,108.0,9.0,12.0,,,,,,4.0,2.0,47.0,4.0,,,,,,,,,,,,,,,,,
2022-01-15,AL,2712.0,2609.0,103.0,17.0,,,,,,17.0,19.0,626.0,3.0,,,,,,,,,,,,,,,,,
2022-01-15,AR,1400.0,1350.0,50.0,30.0,,,,,,9.0,3.0,386.0,49.0,,,,,,,,,,,,,,,,,
2022-01-15,AS,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2022-01-15,AZ,3253.0,3108.0,145.0,23.0,,,,,,27.0,34.0,848.0,61.0,,,,,,,,,,,,,,,,,
2022-01-15,CA,14412.0,13776.0,636.0,75.0,,,,,,23.0,38.0,4155.0,565.0,,,,,,,,,,,,,,,,,
2022-01-15,CO,2428.0,2262.0,166.0,24.0,,,,,,46.0,30.0,778.0,29.0,,,,,,,,,,,,,,,,,
2022-01-15,CT,1873.0,1799.0,74.0,2.0,,,,,,0.0,0.0,404.0,144.0,,,,,,,,,,,,,,,,,
2022-01-15,DC,580.0,493.0,87.0,0.0,,,,,,0.0,0.0,92.0,187.0,,,,,,,,,,,,,,,,,
2022-01-15,DE,656.0,612.0,44.0,0.0,,,,,,4.0,3.0,148.0,30.0,,,,,,,,,,,,,,,,,
2022-01-15,FL,14598.0,14025.0,573.0,102.0,,,,,,97.0,93.0,3185.0,876.0,,,,,,,,,,,,,,,,,
2022-01-15,GA,8603.0,8323.0,280.0,38.0,,,,,,2.0,4.0,1859.0,881.0,,,,,,,,,,,,,,,,,
2022-01-15,GU,65.0,64.0,1.0,0.0,,,,,,0.0,1.0,10.0,0.0,,,,,,,,,,,,,,,,,
2022-01-15,HI,389.0,377.0,12.0,0.0,,,,,,0.0,1.0,79.0,44.0,,,,,,,,,,,,,,,,,
2022-01-15,IA,1180.0,1111.0,69.0,12.0,,,,,,0.0,0.0,354.0,71.0,,,,,,,,,,,,,,,,,
2022-01-15,ID,365.0,352.0,13.0,3.0,,,,,,0.0,2.0,95.0,19.0,,,,,,,,,,,,,,,,,
2022-01-15,IL,5923.0,5743.0,180.0,41.0,,,,,,7.0,14.0,1431.0,314.0,,,,,,,,,,,,,,,,,
2022-01-15,IN,3148.0,3057.0,91.0,46.0,,,,,,0.0,0.0,736.0,57.0,,,,,,,,,,,,,,,,,
2022-01-15,KS,1221.0,1177.0,44.0,32.0,,,,,,15.0,7.0,290.0,38.0,,,,,,,,,,,,,,,,,
2022-01-15,KY,2524.0,2478.0,46.0,18.0,,,,,,2.0,2.0,596.0,1196.0,,,,,,,,,,,,,,,,,
2022-01-15,LA,3382.0,3278.0,104.0,60.0,,,,,,0.0,2.0,734.0,102.0,,,,,,,,,,,,,,,,,
2022-01-15,MA,3023.0,2922.0,101.0,42.0,,,,,,47.0,48.0,712.0,30.0,,,,,,,,,,,,,,,,,
2022-01-15,MD,2848.0,2795.0,53.0,16.0,,,,,,13.0,9.0,823.0,31.0,,,,,,,,,,,,,,,,,
2022-01-15,ME,247.0,240.0,7.0,0.0,,,,,,0.0,0.0,63.0,5.0,,,,,,,,,,,,,,,,,
2022-01-15,MI,3798.0,3653.0,145.0,54.0,,,,,,2.0,6.0,826.0,172.0,,,,,,,,,,,,,,,,,
2022-01-15,MN,1396.0,1308.0,88.0,67.0,,,,,,0.0,0.0,436.0,88.0,,,,,,,,,,,,,,,,,
2022-01-15,MO,2858.0,2703.0,155.0,71.0,,,,,,41.0,25.0,737.0,93.0,,,,,,,,,,,,,,,,,
2022-01-15,MP,74.0,72.0,2.0,45.0,,,,,,3.0,0.0,14.0,1.0,,,,,,,,,,,,,,,,,
2022-01-15,MS,1348.0,1301.0,47.0,36.0,,,,,,13.0,4.0,285.0,53.0,,,,,,,,,,,,,,,,,
2022-01-15,MT,436.0,406.0,30.0,12.0,,,,,,4.0,0.0,136.0,1.0,,,,,,,,,,,,,,,,,
2022-01-15,NC,3972.0,3833.0,139.0,128.0,,,,,,0.0,0.0,1024.0,8.0,,,,,,,,,,,,,,,,,
2022-01-15,ND,272.0,254.0,18.0,40.0,,,,,,0.0,0.0,74.0,13.0,,,,,,,,,,,,,,,,,
2022-01-15,NE,502.0,473.0,29.0,28.0,,,,,,7.0,0.0,117.0,10.0,,,,,,,,,,,,,,,,,
2022-01-15,NH,383.0,373.0,10.0,1.0,,,,,,0.0,0.0,82.0,10.0,,,,,,,,,,,,,,,,,
2022-01-15,NJ,5555.0,5431.0,124.0,26.0,,,,,,0.0,0.0,1075.0,234.0,,,,,,,,,,,,,,,,,
2022-01-15,NM,613.0,572.0,41.0,2.0,,,,,,4.0,0.0,179.0,27.0,,,,,,,,,,,,,,,,,
2022-01-15,NV,2274.0,2215.0,59.0,44.0,,,,,,0.0,0.0,531.0,22.0,,,,,,,,,,,,,,,,,
2022-01-15,NY,11278.0,10848.0,430.0,48.0,,,,,,80.0,82.0,2591.0,529.0,,,,,,,,,,,,,,,,,
2022-01-15,OH,6935.0,6624.0,311.0,65.0,,,,,,5.0,5.0,1547.0,51.0,,,,,,,,,,,,,,,,,
2022-01-15,OK,2197.0,2136.0,61.0,102.0,,,,,,3.0,0.0,417.0,114.0,,,,,,,,,,,,,,,,,
2022-01-15,OR,698.0,658.0,40.0,4.0,,,,,,1.0,1.0,195.0,52.0,,,,,,,,,,,,,,,,,
2022-01-15,PA,6509.0,6153.0,356.0,59.0,,,,,,0.0,2.0,1239.0,745.0,,,,,,,,,,,,,,,,,
2022-01-15,PR,655.0,575.0,80.0,14.0,,,,,,7.0,1.0,143.0,172.0,,,,,,,,,,,,,,,,,
2022-01-15,RI,434.0,419.0,15.0,1.0,,,,,,0.0,0.0,126.0,16.0,,,,,,,,,,,,,,,,,
2022-01-15,Region 1,6137.0,5922.0,215.0,47.0,,,,,,51.0,48.0,1448.0,205.0,,,,,,,,,,,,,,,,,
2022-01-15,Region 10,2901.0,2755.0,146.0,25.0,,,,,,7.0,6.0,870.0,172.0,,,,,,,,,,,,,,,,,
2022-01-15,Region 2,17504.0,16870.0,634.0,88.0,,,,,,87.0,83.0,3814.0,940.0,,,,,,,,,,,,,,,,,
2022-01-15,Region 3,14705.0,14023.0,682.0,116.0,,,,,,37.0,36.0,3332.0,1145.0,,,,,,,,,,,,,,,,,
2022-01-15,Region 4,38807.0,37461.0,1346.0,379.0,,,,,,149.0,129.0,8794.0,3275.0,,,,,,,,,,,,,,,,,
2022-01-15,Region 5,23857.0,22962.0,895.0,315.0,,,,,,14.0,25.0,5474.0,1187.0,,,,,,,,,,,,,,,,,
2022-01-15,Region 6,21581.0,20565.0,1016.0,243.0,,,,,,18.0,19.0,5182.0,1984.0,,,,,,,,,,,,,,,,,
2022-01-15,Region 7,5761.0,5464.0,297.0,143.0,,,,,,63.0,32.0,1498.0,212.0,,,,,,,,,,,,,,,,,
