weekendingdate,jurisdiction,totalconfc19newadm,totalconfc19newadmadult,totalconfc19newadmped,totalconfflunewadm,numconfc19newadmadult18to49,numconfc19newadmunk,numconfc19newadmped0to4,numconfc19newadmped5to17,totalconfflunewadmadult,totalconfflunewadmped,totalconfrsvnewadm,totalconfrsvnewadmadult,totalconfrsvnewadmped,numconfc19newadmadult50to64,numconfc19newadmadult65to74,numconfc19newadmadult75plus,numconfflunewadmped0to4,numconfflunewadmped5to17,numconfflunewadmadult18to49,numconfflunewadmadult50to64,numconfflunewadmadult65to74,numconfflunewadmadult75plus,numconfflunewadmunk,numconfrsvnewadmped0to4,numconfrsvnewadmped5to17,numconfrsvnewadmadult18to49,numconfrsvnewadmadult50to64,numconfrsvnewadmadult65to74,numconfrsvnewadmadult75plus,numconfrsvnewadmunk
2021-11-06,CO,1519.0,1472.0,47.0,4.0,460.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-07,CO,255.0,235.0,20.0,258.0,62.0,2.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2022-05-21,CO,345.0,323.0,22.0,120.0,87.0,1.0,16.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,CO,87.0,86.0,1.0,8.0,8.0,4.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2021-02-27,FL,4192.0,4100.0,92.0,41.0,879.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-23,FL,792.0,750.0,42.0,423.0,81.0,61.0,21.0,14.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2022-09-17,GA,1675.0,1592.0,83.0,46.0,393.0,294.0,28.0,19.0,,,,,,,,,,,,,,,,,,,,,,
2024-07-20,GA,97.0,96.0,1.0,0.0,13.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-27,HI,33.0,32.0,1.0,0.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,HI,270.0,236.0,34.0,3.0,32.0,43.0,9.0,25.0,,,,,,,,,,,,,,,,,,,,,,
2020-10-31,KS,616.0,612.0,4.0,8.0,74.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-11,MA,604.0,598.0,6.0,0.0,194.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-17,MP,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-12,OK,2007.0,1985.0,22.0,7.0,292.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-16,WV,77.0,74.0,3.0,43.0,16.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2020-10-10,AR,547.0,546.0,1.0,,94.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-11,AS,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-11,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2020-10-17,CO,458.0,434.0,24.0,0.0,129.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-08,GA,217.0,206.0,11.0,23.0,40.0,7.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-19,GA,151.0,140.0,9.0,64.0,27.0,2.0,8.0,1.0,56.0,8.0,18.0,15.0,3.0,30.0,27.0,56.0,5.0,3.0,14.0,13.0,13.0,16.0,0.0,2.0,1.0,1.0,5.0,7.0,2.0,0.0
2023-12-09,HI,88.0,59.0,29.0,32.0,5.0,16.0,8.0,21.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
2021-04-10,KS,150.0,142.0,8.0,6.0,43.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-29,KS,1208.0,1169.0,39.0,6.0,233.0,38.0,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,KS,354.0,346.0,8.0,185.0,41.0,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-15,KS,137.0,130.0,7.0,7.0,15.0,21.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2020-09-12,MA,178.0,174.0,4.0,,43.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-11,MP,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-25,OK,297.0,294.0,3.0,33.0,35.0,15.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,OK,38.0,38.0,0.0,10.0,6.0,0.0,0.0,0.0,10.0,0.0,3.0,3.0,0.0,5.0,9.0,18.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2021-01-30,PR,243.0,239.0,4.0,26.0,55.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-08,UT,128.0,121.0,7.0,,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,UT,46.0,42.0,4.0,1.0,12.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2022-10-08,WV,196.0,187.0,9.0,5.0,16.0,0.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,AK,6.0,6.0,0.0,62.0,2.0,0.0,0.0,0.0,51.0,11.0,34.0,13.0,21.0,2.0,0.0,2.0,5.0,6.0,12.0,5.0,15.0,19.0,0.0,20.0,1.0,2.0,3.0,5.0,3.0,0.0
2020-09-05,AR,323.0,318.0,5.0,,58.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,AR,58.0,51.0,7.0,5.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2020-12-12,CO,1677.0,1643.0,34.0,5.0,331.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-02,CO,123.0,109.0,14.0,121.0,37.0,3.0,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2021-10-16,FL,2549.0,2445.0,104.0,16.0,605.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-20,GA,4292.0,4158.0,134.0,33.0,708.0,214.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-21,GA,8825.0,8567.0,258.0,15.0,2361.0,1111.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-22,GA,934.0,882.0,52.0,137.0,275.0,123.0,11.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-17,GA,90.0,85.0,5.0,34.0,17.0,0.0,4.0,1.0,30.0,4.0,13.0,6.0,7.0,13.0,21.0,34.0,2.0,2.0,7.0,4.0,5.0,14.0,0.0,7.0,0.0,1.0,1.0,1.0,3.0,0.0
2021-06-12,HI,17.0,17.0,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-21,HI,151.0,122.0,29.0,0.0,24.0,24.0,7.0,22.0,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,HI,18.0,17.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2024-02-10,KS,160.0,152.0,8.0,139.0,26.0,6.0,5.0,3.0,6.0,2.0,6.0,3.0,3.0,,,,,,,,,,,,,,,,,
2024-11-23,KS,59.0,54.0,1.0,17.0,3.0,4.0,1.0,0.0,16.0,1.0,7.0,0.0,7.0,11.0,16.0,24.0,1.0,0.0,2.0,1.0,0.0,13.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-04-12,MA,128.0,127.0,1.0,114.0,15.0,0.0,1.0,0.0,107.0,7.0,35.0,30.0,4.0,12.0,37.0,63.0,1.0,6.0,16.0,21.0,17.0,53.0,0.0,3.0,1.0,2.0,8.0,8.0,12.0,1.0
2021-11-20,MP,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24,OK,51.0,49.0,2.0,9.0,9.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2021-09-18,PR,107.0,96.0,11.0,29.0,27.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-21,PR,79.0,71.0,8.0,111.0,3.0,0.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-05,PR,68.0,52.0,10.0,189.0,11.0,6.0,9.0,1.0,108.0,76.0,38.0,0.0,38.0,9.0,14.0,18.0,30.0,46.0,16.0,15.0,17.0,60.0,5.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-28,UT,631.0,614.0,17.0,0.0,174.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-05,UT,163.0,158.0,5.0,0.0,61.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-16,UT,70.0,63.0,7.0,16.0,32.0,0.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-17,UT,100.0,92.0,8.0,19.0,24.0,0.0,4.0,4.0,0.0,0.0,8.0,1.0,7.0,,,,,,,,,,,,,,,,,
2025-06-07,AR,20.0,20.0,0.0,14.0,4.0,0.0,0.0,0.0,13.0,1.0,7.0,4.0,3.0,6.0,3.0,7.0,1.0,0.0,2.0,4.0,3.0,4.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0
2023-05-06,FL,909.0,868.0,41.0,128.0,101.0,86.0,14.0,20.0,,,,,,,,,,,,,,,,,,,,,,
2024-06-29,FL,561.0,549.0,12.0,62.0,62.0,7.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2020-11-07,HI,52.0,52.0,0.0,0.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-23,HI,52.0,52.0,0.0,0.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-04,KS,683.0,665.0,18.0,2.0,132.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-16,KS,145.0,139.0,6.0,95.0,6.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2022-07-30,MA,740.0,722.0,18.0,3.0,129.0,9.0,7.0,11.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-17,MA,484.0,466.0,18.0,512.0,57.0,0.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26,OK,227.0,217.0,10.0,344.0,24.0,5.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2024-06-22,OK,24.0,22.0,2.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-05-17,PR,92.0,73.0,17.0,192.0,16.0,2.0,10.0,7.0,124.0,64.0,12.0,0.0,12.0,14.0,16.0,27.0,35.0,29.0,16.0,33.0,20.0,55.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-06-25,WV,224.0,213.0,11.0,5.0,32.0,0.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2023-06-17,WV,28.0,28.0,0.0,6.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,WV,19.0,18.0,1.0,1.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-04,AR,192.0,182.0,10.0,20.0,14.0,2.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,AR,76.0,69.0,7.0,4.0,9.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2022-05-07,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2021-02-20,CO,508.0,489.0,19.0,1.0,136.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-20,CO,426.0,415.0,11.0,0.0,150.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-21,FL,2788.0,2693.0,95.0,593.0,356.0,120.0,37.0,46.0,,,,,,,,,,,,,,,,,,,,,,
2022-02-05,GA,5749.0,5580.0,169.0,53.0,1131.0,626.0,12.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,GA,4212.0,4136.0,76.0,41.0,977.0,684.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,KS,279.0,271.0,8.0,4.0,43.0,18.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,KS,233.0,216.0,8.0,353.0,10.0,9.0,8.0,0.0,323.0,23.0,104.0,38.0,66.0,33.0,45.0,128.0,16.0,7.0,42.0,66.0,95.0,120.0,7.0,62.0,4.0,8.0,8.0,7.0,15.0,0.0
2021-06-12,MA,116.0,112.0,4.0,0.0,51.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-27,WV,164.0,164.0,0.0,0.0,37.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-13,WV,370.0,363.0,7.0,3.0,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-06,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-07,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-25,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-08,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-02,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-09,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-29,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-30,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-16,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,VI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-08,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-27,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-08,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-03,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-10,USA,42209.0,41360.0,849.0,348.0,11722.0,1803.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,USA,74500.0,71435.0,3065.0,1158.0,15053.0,3659.0,1358.0,1432.0,,,,,,,,,,,,,,,,,,,,,,
2021-09-18,USA,79066.0,76687.0,2379.0,261.0,21544.0,4010.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,USA,5027.0,4714.0,313.0,341.0,491.0,405.0,108.0,35.0,10.0,0.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,
2022-10-08,USA,24763.0,23785.0,978.0,1306.0,4020.0,824.0,510.0,344.0,,,,,,,,,,,,,,,,,,,,,,
2022-11-05,USA,25534.0,23745.0,1789.0,6400.0,3867.0,1706.0,561.0,323.0,,,,,,,,,,,,,,,,,,,,,,
2024-12-28,USA,14238.0,13566.0,585.0,27682.0,1447.0,87.0,449.0,136.0,24979.0,2360.0,11665.0,5495.0,5981.0,1934.0,2955.0,7230.0,1192.0,1168.0,5190.0,5365.0,5587.0,8837.0,343.0,5259.0,722.0,867.0,1227.0,1342.0,2059.0,189.0
2022-07-09,USA,40878.0,38874.0,2004.0,776.0,8243.0,1286.0,1108.0,727.0,,,,,,,,,,,,,,,,,,,,,,
2022-11-19,USA,25257.0,24206.0,1051.0,10940.0,3945.0,686.0,607.0,332.0,,,,,,,,,,,,,,,,,,,,,,
2022-02-19,USA,51687.0,49474.0,2213.0,1490.0,10883.0,3192.0,1032.0,1021.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-14,USA,3455.0,3286.0,155.0,1456.0,469.0,14.0,119.0,36.0,1252.0,196.0,392.0,237.0,150.0,496.0,637.0,1684.0,93.0,103.0,238.0,274.0,306.0,434.0,8.0,140.0,10.0,41.0,46.0,56.0,94.0,5.0
2022-04-09,USA,10723.0,9950.0,773.0,3130.0,2522.0,519.0,314.0,340.0,,,,,,,,,,,,,,,,,,,,,,
2024-04-20,USA,6408.0,6023.0,385.0,2942.0,765.0,264.0,201.0,129.0,72.0,16.0,31.0,21.0,10.0,,,,,,,,,,,,,,,,,
2021-11-20,USA,42055.0,41010.0,1045.0,366.0,9865.0,1876.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-21,USA,10991.0,10414.0,477.0,15429.0,1202.0,100.0,325.0,152.0,13436.0,1827.0,9837.0,4343.0,5441.0,1461.0,2324.0,5427.0,825.0,1002.0,3065.0,3080.0,2894.0,4397.0,166.0,4785.0,656.0,770.0,912.0,1059.0,1602.0,53.0
2024-05-25,USA,2283.0,2191.0,92.0,610.0,270.0,64.0,50.0,25.0,9.0,8.0,9.0,8.0,1.0,,,,,,,,,,,,,,,,,
2023-01-07,AZ,697.0,656.0,41.0,386.0,67.0,2.0,26.0,14.0,,,,,,,,,,,,,,,,,,,,,,
2021-06-26,DC,29.0,26.0,3.0,0.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,DC,16.0,14.0,2.0,1.0,2.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2021-08-28,KY,4072.0,4043.0,29.0,1.0,670.0,911.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,KY,57.0,56.0,1.0,5.0,9.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-05,LA,59.0,58.0,1.0,21.0,12.0,0.0,1.0,0.0,18.0,3.0,2.0,2.0,0.0,9.0,12.0,25.0,3.0,0.0,3.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2021-03-06,NJ,1577.0,1565.0,12.0,5.0,301.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,RI,10.0,10.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-12-16,WY,41.0,38.0,3.0,34.0,5.0,0.0,3.0,0.0,,,3.0,3.0,0.0,,,,,,,,,,,,,,,,,
2024-06-22,AZ,149.0,147.0,2.0,44.0,17.0,0.0,1.0,1.0,5.0,0.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,
2023-11-11,DC,50.0,45.0,5.0,0.0,10.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2023-01-21,KY,426.0,410.0,16.0,35.0,42.0,35.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2022-04-23,LA,190.0,182.0,8.0,44.0,90.0,0.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-01,LA,172.0,160.0,12.0,359.0,34.0,0.0,5.0,7.0,305.0,54.0,52.0,32.0,20.0,26.0,31.0,69.0,25.0,29.0,55.0,86.0,73.0,91.0,0.0,16.0,4.0,0.0,7.0,10.0,15.0,0.0
2020-11-21,MN,1639.0,1611.0,28.0,8.0,241.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-10,MN,222.0,211.0,11.0,164.0,34.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-03-22,NJ,311.0,290.0,21.0,345.0,32.0,0.0,16.0,5.0,291.0,54.0,101.0,80.0,21.0,45.0,62.0,151.0,20.0,34.0,66.0,44.0,60.0,121.0,0.0,19.0,2.0,1.0,20.0,12.0,47.0,0.0
2021-04-10,RI,79.0,78.0,1.0,0.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-16,RI,35.0,35.0,0.0,9.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-04,RI,58.0,57.0,1.0,6.0,5.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-27,SC,424.0,416.0,8.0,6.0,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-26,SC,216.0,214.0,2.0,215.0,26.0,8.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-06-15,VA,52.0,50.0,2.0,40.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-02-08,VA,316.0,301.0,15.0,1315.0,47.0,0.0,5.0,10.0,1241.0,74.0,79.0,63.0,16.0,52.0,76.0,126.0,37.0,37.0,202.0,285.0,322.0,432.0,0.0,14.0,2.0,9.0,12.0,11.0,31.0,0.0
2024-08-17,WY,24.0,24.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-01-02,AZ,3696.0,3660.0,36.0,44.0,704.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,KY,3276.0,3259.0,17.0,7.0,339.0,703.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-06,KY,521.0,505.0,16.0,296.0,47.0,39.0,12.0,4.0,6.0,0.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,
2023-10-14,LA,189.0,177.0,12.0,28.0,21.0,1.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2024-12-07,NJ,188.0,179.0,9.0,109.0,25.0,0.0,7.0,2.0,97.0,12.0,290.0,94.0,196.0,32.0,30.0,92.0,5.0,7.0,15.0,27.0,15.0,40.0,0.0,173.0,23.0,19.0,18.0,18.0,39.0,0.0
2025-04-26,NJ,220.0,214.0,6.0,72.0,19.0,0.0,3.0,3.0,55.0,17.0,35.0,29.0,6.0,28.0,50.0,117.0,7.0,10.0,12.0,8.0,13.0,22.0,0.0,6.0,0.0,2.0,5.0,7.0,15.0,0.0
2023-12-16,RI,77.0,76.0,1.0,24.0,5.0,2.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,
2020-09-05,VA,465.0,441.0,24.0,,98.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-20,VA,782.0,757.0,25.0,25.0,208.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-14,VA,195.0,182.0,13.0,24.0,33.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-05-01,DC,94.0,84.0,10.0,0.0,36.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-25,KY,486.0,472.0,14.0,11.0,113.0,2.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2022-12-03,LA,509.0,494.0,15.0,452.0,73.0,18.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-15,LA,166.0,161.0,5.0,14.0,15.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-17,LA,345.0,324.0,21.0,85.0,46.0,10.0,17.0,4.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2024-08-03,LA,135.0,129.0,6.0,7.0,20.0,9.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-05-22,MN,369.0,354.0,15.0,0.0,123.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-08,MN,224.0,214.0,10.0,12.0,30.0,0.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2022-09-03,NJ,964.0,928.0,36.0,8.0,166.0,5.0,21.0,11.0,,,,,,,,,,,,,,,,,,,,,,
2024-06-15,NJ,194.0,188.0,6.0,25.0,33.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2020-12-19,OR,445.0,444.0,1.0,0.0,77.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-11,OR,228.0,218.0,10.0,7.0,36.0,5.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2020-10-10,RI,52.0,50.0,2.0,,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-22,RI,78.0,76.0,2.0,2.0,17.0,4.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-18,SC,165.0,161.0,4.0,21.0,17.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2020-10-03,WY,79.0,77.0,2.0,,15.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-24,AZ,655.0,650.0,5.0,1.0,191.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-27,AZ,912.0,901.0,11.0,5.0,182.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03,AZ,68.0,64.0,4.0,71.0,11.0,0.0,4.0,0.0,60.0,11.0,18.0,11.0,7.0,13.0,12.0,28.0,5.0,6.0,27.0,11.0,11.0,11.0,0.0,7.0,0.0,6.0,2.0,2.0,1.0,0.0
2021-09-04,DC,89.0,70.0,19.0,0.0,27.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-19,KY,34.0,33.0,1.0,2.0,7.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,4.0,3.0,7.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29,MN,515.0,496.0,19.0,37.0,67.0,0.0,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-18,OR,243.0,238.0,5.0,7.0,52.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-07,RI,64.0,63.0,1.0,6.0,7.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2024-04-06,RI,26.0,26.0,0.0,16.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2024-09-28,RI,23.0,22.0,1.0,0.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2021-10-16,SC,679.0,660.0,19.0,3.0,163.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-25,SC,278.0,274.0,4.0,41.0,26.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-18,SC,178.0,172.0,6.0,638.0,14.0,0.0,6.0,0.0,593.0,45.0,176.0,142.0,34.0,25.0,65.0,68.0,27.0,18.0,111.0,145.0,137.0,200.0,0.0,31.0,3.0,16.0,33.0,28.0,65.0,0.0
2020-11-28,VA,1104.0,1090.0,14.0,33.0,226.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-02,VA,1293.0,1225.0,68.0,6.0,306.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29,VA,61.0,56.0,5.0,20.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-11-27,WY,120.0,118.0,2.0,1.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
